"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"AYM00089661","CAPE PHILLIPS, AY","2021-01-13","21",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-14","20",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-15","22",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-16","21",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-17","23",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-18","21",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-19","22",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-20","23",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-21","27",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-22","27",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-23","26",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-24","29",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-25","26",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-26","23",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-27","20",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-28","18",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-29","18",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-30","18",,
"AYM00089661","CAPE PHILLIPS, AY","2021-01-31","17",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-01","22",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-02","20",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-03","20",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-04","17",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-05","14",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-06","17",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-07","16",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-08","16",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-09","16",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-10","24",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-13","20",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-14","17",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-15","19",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-16","19",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-17","18",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-18","19",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-19","16",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-20","14",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-21","13",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-22","11",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-23","12",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-24","10",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-25","11",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-26","11",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-27","9",,
"AYM00089661","CAPE PHILLIPS, AY","2021-02-28","10",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-01","12",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-02","11",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-03","10",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-04","12",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-05","10",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-06","10",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-07","9",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-08","9",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-09","9",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-10","11",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-11","10",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-12","11",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-13","6",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-14","3",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-15","9",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-16","5",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-17","12",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-18","10",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-19","0",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-20","2",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-21","0",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-22","1",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-23","3",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-24","3",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-25","1",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-26","11",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-27","11",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-28","6",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-29","13",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-30","9",,
"AYM00089661","CAPE PHILLIPS, AY","2021-03-31","-5",,
"AYM00089661","CAPE PHILLIPS, AY","2021-04-01","-7",,
"AYM00089661","CAPE PHILLIPS, AY","2021-04-02","1",,
"AYM00089661","CAPE PHILLIPS, AY","2021-04-03","-1",,
"AYM00089661","CAPE PHILLIPS, AY","2021-04-04","0",,
"AYM00089661","CAPE PHILLIPS, AY","2021-04-05","-3",,
"AYM00089661","CAPE PHILLIPS, AY","2021-04-06","-2",,
"AYM00089661","CAPE PHILLIPS, AY","2021-04-07","0",,
"AYM00089661","CAPE PHILLIPS, AY","2021-04-08","-2",,
"AYM00089661","CAPE PHILLIPS, AY","2021-04-09","-7",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-01","31",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-02","33",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-03","37",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-04","33",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-05","33",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-06","33",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-07","34",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-08","36",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-09","34",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-10","32",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-11","31",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-12","29",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-13","29",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-14","29",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-15","27",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-16","32",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-17","33",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-18","34",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-19","32",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-20","35",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-21","32",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-22","34",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-23","30",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-24","29",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-25","28",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-26","21",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-27","24",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-28","28",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-29","26",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-30","29",,
"AYM00089065","FOSSIL BLUFF, AY","2021-01-31","32",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-01","32",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-02","31",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-03","28",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-04","27",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-05","30",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-06","34",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-07","34",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-08","29",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-09","33",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-10","36",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-14","33",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-15","33",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-16","33",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-17","34",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-18","32",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-19","31",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-22","25",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-23","28",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-24","27",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-25","21",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-26","18",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-27","24",,
"AYM00089065","FOSSIL BLUFF, AY","2021-02-28","27",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-01","29",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-02","27",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-03","27",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-04","30",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-05","25",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-06","11",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-07","16",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-08","23",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-09","20",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-10","12",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-11","25",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-12","26",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-13","24",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-14","22",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-15","27",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-16","25",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-17","25",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-18","24",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-19","18",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-20","10",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-21","12",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-22","16",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-23","13",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-24","26",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-25","23",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-26","10",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-27","27",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-28","23",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-29","15",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-30","31",,
"AYM00089065","FOSSIL BLUFF, AY","2021-03-31","32",,
"AYM00089065","FOSSIL BLUFF, AY","2021-04-01","24",,
"AYM00089065","FOSSIL BLUFF, AY","2021-04-02","20",,
"AYM00089065","FOSSIL BLUFF, AY","2021-04-03","18",,
"AYM00089065","FOSSIL BLUFF, AY","2021-04-04","12",,
"AYM00089065","FOSSIL BLUFF, AY","2021-04-05","24",,
"AYM00089065","FOSSIL BLUFF, AY","2021-04-06","29",,
"AYM00089065","FOSSIL BLUFF, AY","2021-04-07","31",,
"AYM00089065","FOSSIL BLUFF, AY","2021-04-08","26",,
"AYM00089065","FOSSIL BLUFF, AY","2021-04-09","20",,
"AYM00089324","BYRD STATION, AY","2021-01-01","3",,
"AYM00089324","BYRD STATION, AY","2021-01-05","6",,
"AYM00089324","BYRD STATION, AY","2021-01-06","9",,
"AYM00089324","BYRD STATION, AY","2021-01-07","8",,
"AYM00089324","BYRD STATION, AY","2021-01-09","5",,
"AYM00089324","BYRD STATION, AY","2021-01-10","6",,
"AYM00089324","BYRD STATION, AY","2021-01-11","4",,
"AYM00089324","BYRD STATION, AY","2021-01-14","2",,
"AYM00089324","BYRD STATION, AY","2021-01-16","2",,
"AYM00089324","BYRD STATION, AY","2021-01-17","10",,
"AYM00089324","BYRD STATION, AY","2021-01-18","5",,
"AYM00089324","BYRD STATION, AY","2021-01-19","7",,
"AYM00089324","BYRD STATION, AY","2021-01-20","5",,
"AYM00089324","BYRD STATION, AY","2021-01-21","-3",,
"AYM00089324","BYRD STATION, AY","2021-01-22","-9",,
"AYM00089324","BYRD STATION, AY","2021-01-23","-1",,
"AYM00089324","BYRD STATION, AY","2021-01-24","8",,
"AYM00089324","BYRD STATION, AY","2021-01-25","9",,
"AYM00089324","BYRD STATION, AY","2021-01-26","5",,
"AYM00089324","BYRD STATION, AY","2021-01-27","0",,
"AYM00089324","BYRD STATION, AY","2021-01-28","0",,
"AYM00089324","BYRD STATION, AY","2021-01-29","-1",,
"AYM00089324","BYRD STATION, AY","2021-01-30","2",,
"AYM00089324","BYRD STATION, AY","2021-01-31","1",,
"AYM00089324","BYRD STATION, AY","2021-02-01","-5",,
"AYM00089324","BYRD STATION, AY","2021-02-02","-2",,
"AYM00089324","BYRD STATION, AY","2021-02-03","-5",,
"AYM00089324","BYRD STATION, AY","2021-02-04","-5",,
"AYM00089324","BYRD STATION, AY","2021-02-05","2",,
"AYM00089324","BYRD STATION, AY","2021-02-06","4",,
"AYM00089324","BYRD STATION, AY","2021-02-07","5",,
"AYM00089324","BYRD STATION, AY","2021-02-08","4",,
"AYM00089324","BYRD STATION, AY","2021-02-09","2",,
"AYM00089324","BYRD STATION, AY","2021-02-14","-17",,
"AYM00089324","BYRD STATION, AY","2021-02-17","-12",,
"AYM00089324","BYRD STATION, AY","2021-02-18","-10",,
"AYM00089324","BYRD STATION, AY","2021-02-19","-8",,
"AYM00089324","BYRD STATION, AY","2021-02-22","-17",,
"AYM00089324","BYRD STATION, AY","2021-02-23","-27",,
"AYM00089324","BYRD STATION, AY","2021-02-25","-23",,
"AYM00089324","BYRD STATION, AY","2021-02-26","-10",,
"AYM00089324","BYRD STATION, AY","2021-02-27","-12",,
"AYM00089324","BYRD STATION, AY","2021-02-28","-19",,
"AYM00089324","BYRD STATION, AY","2021-03-03","-29",,
"AYM00089324","BYRD STATION, AY","2021-03-04","-33",,
"AYM00089324","BYRD STATION, AY","2021-03-05","-41",,
"AYM00089324","BYRD STATION, AY","2021-03-06","-37",,
"AYM00089324","BYRD STATION, AY","2021-03-07","-36",,
"AYM00089324","BYRD STATION, AY","2021-03-08","-31",,
"AYM00089324","BYRD STATION, AY","2021-03-10","-10",,
"AYM00089324","BYRD STATION, AY","2021-03-11","-27",,
"AYM00089324","BYRD STATION, AY","2021-03-12","-39",,
"AYM00089324","BYRD STATION, AY","2021-03-14","-34",,
"AYM00089324","BYRD STATION, AY","2021-03-15","-37",,
"AYM00089324","BYRD STATION, AY","2021-03-16","-24",,
"AYM00089324","BYRD STATION, AY","2021-03-18","-35",,
"AYM00089324","BYRD STATION, AY","2021-03-19","-37",,
"AYM00089324","BYRD STATION, AY","2021-03-20","-32",,
"AYM00089324","BYRD STATION, AY","2021-03-21","-14",,
"AYM00089324","BYRD STATION, AY","2021-03-22","-10",,
"AYM00089324","BYRD STATION, AY","2021-03-23","-4",,
"AYM00089324","BYRD STATION, AY","2021-03-24","2",,
"AYM00089324","BYRD STATION, AY","2021-03-25","1",,
"AYM00089324","BYRD STATION, AY","2021-03-26","3",,
"AYM00089324","BYRD STATION, AY","2021-03-27","-4",,
"AYM00089324","BYRD STATION, AY","2021-03-28","-20",,
"AYM00089324","BYRD STATION, AY","2021-03-29","-13",,
"AYM00089324","BYRD STATION, AY","2021-03-30","-7",,
"AYM00089324","BYRD STATION, AY","2021-03-31","-9",,
"AYM00089324","BYRD STATION, AY","2021-04-01","-19",,
"AYM00089324","BYRD STATION, AY","2021-04-02","-9",,
"AYM00089324","BYRD STATION, AY","2021-04-04","-8",,
"AYM00089324","BYRD STATION, AY","2021-04-05","-23",,
"AYM00089324","BYRD STATION, AY","2021-04-06","-33",,
"AYM00089324","BYRD STATION, AY","2021-04-07","-25",,
"AYM00089324","BYRD STATION, AY","2021-04-08","-23",,
"AYM00089324","BYRD STATION, AY","2021-04-09","-26",,
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-01","13","20","9"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-02","13","17","9"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-03","11","15","8"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-04","11","14","8"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-05","11","15","6"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-06","11","15","6"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-07","12","16","8"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-08","13","17","8"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-09","14","19","9"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-10","13","19","5"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-11","15","18","10"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-12","12","18","6"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-14","14","22","11"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-15","13","18","12"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-16","16","19","12"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-17","18","20","15"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-18","18","24","12"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-19","18","24","14"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-20","14","23","7"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-21","17","21","11"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-22","17","22","10"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-23","17","22","13"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-24","15","20","12"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-25","17","21","13"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-26","22","26","18"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-27","23","28","17"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-28","23","28","19"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-29","22","30","15"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-30","15","30","9"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-01-31","15","20",
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-01","11","20","6"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-02","15","19","8"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-03","10","19","3"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-04","10","16","5"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-05","6","16","0"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-06","9","14","4"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-07","6","14","-1"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-08","8","11","3"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-09","11","13","7"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-13","6","7","0"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-14","8","13","4"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-15","5","13","1"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-16","1","8","-5"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-17","3","7","-2"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-18","6","12","0"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-22","8","9","6"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-23","6","9","4"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-24","9","13","4"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-25","7","13","2"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-26","6","11","2"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-27","8","12","4"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-02-28","10","14","5"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-01","11","14","8"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-02","12","18","6"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-03","18","21","13"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-04","16","18","13"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-05","13","18","11"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-06","13","16","11"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-07","13","17","10"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-08","21","27","12"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-09","17","27","11"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-10","14","26","11"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-11","10","18","8"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-12","10",,"6"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-17","5",,"-2"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-18","4","10","-2"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-19","7","13","0"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-20","18","24","6"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-21","18","24","11"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-22","8","19","2"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-23","8","12","0"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-24","7","12","-1"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-25","2","12","-5"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-26","5","7","1"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-27","-1","7","-4"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-28","0","5","-16"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-29","1","6","-16"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-30","8","13","-3"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-03-31","3","16","-7"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-04-01","-2","9","-7"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-04-02","-5","0","-10"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-04-03","3","5","-6"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-04-04","5","7","2"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-04-05","0","7","-8"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-04-06","-9","7","-15"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-04-07","-5","0","-10"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-04-08","2","7","-5"
"AYM00089004","S.A.N.A.E. AWS, AY","2021-04-09","-1","12","-11"
"AYM00089345","SIPLE DOME, AY","2021-01-02","18",,
"AYM00089345","SIPLE DOME, AY","2021-01-05","15",,
"AYM00089345","SIPLE DOME, AY","2021-01-06","15",,
"AYM00089345","SIPLE DOME, AY","2021-01-07","15",,
"AYM00089345","SIPLE DOME, AY","2021-01-10","18",,
"AYM00089345","SIPLE DOME, AY","2021-01-11","17",,
"AYM00089345","SIPLE DOME, AY","2021-01-14","14",,
"AYM00089345","SIPLE DOME, AY","2021-01-16","14",,
"AYM00089345","SIPLE DOME, AY","2021-01-17","16",,
"AYM00089345","SIPLE DOME, AY","2021-01-18","14",,
"AYM00089345","SIPLE DOME, AY","2021-01-19","13",,
"AYM00089345","SIPLE DOME, AY","2021-01-20","11",,
"AYM00089345","SIPLE DOME, AY","2021-01-22","9",,
"AYM00089345","SIPLE DOME, AY","2021-01-23","12",,
"AYM00089345","SIPLE DOME, AY","2021-01-24","17",,
"AYM00089345","SIPLE DOME, AY","2021-01-25","11",,
"AYM00089345","SIPLE DOME, AY","2021-01-26","14",,
"AYM00089345","SIPLE DOME, AY","2021-01-27","14",,
"AYM00089345","SIPLE DOME, AY","2021-01-28","10",,
"AYM00089345","SIPLE DOME, AY","2021-01-29","6",,
"AYM00089345","SIPLE DOME, AY","2021-01-30","14",,
"AYM00089345","SIPLE DOME, AY","2021-01-31","16",,
"AYM00089345","SIPLE DOME, AY","2021-02-01","12",,
"AYM00089345","SIPLE DOME, AY","2021-02-02","9",,
"AYM00089345","SIPLE DOME, AY","2021-02-03","-3",,
"AYM00089345","SIPLE DOME, AY","2021-02-04","0",,
"AYM00089345","SIPLE DOME, AY","2021-02-05","-6",,
"AYM00089345","SIPLE DOME, AY","2021-02-06","3",,
"AYM00089345","SIPLE DOME, AY","2021-02-07","-3",,
"AYM00089345","SIPLE DOME, AY","2021-02-08","-1",,
"AYM00089345","SIPLE DOME, AY","2021-02-09","8",,
"AYM00089345","SIPLE DOME, AY","2021-02-14","-2",,
"AYM00089345","SIPLE DOME, AY","2021-02-15","4",,
"AYM00089345","SIPLE DOME, AY","2021-02-17","-3",,
"AYM00089345","SIPLE DOME, AY","2021-02-18","-3",,
"AYM00089345","SIPLE DOME, AY","2021-02-19","-4",,
"AYM00089345","SIPLE DOME, AY","2021-02-22","1",,
"AYM00089345","SIPLE DOME, AY","2021-02-25","-3",,
"AYM00089345","SIPLE DOME, AY","2021-02-26","0",,
"AYM00089345","SIPLE DOME, AY","2021-02-27","-8",,
"AYM00089345","SIPLE DOME, AY","2021-02-28","-6",,
"AYM00089345","SIPLE DOME, AY","2021-03-03","-8",,
"AYM00089345","SIPLE DOME, AY","2021-03-04","-16",,
"AYM00089345","SIPLE DOME, AY","2021-03-05","-16",,
"AYM00089345","SIPLE DOME, AY","2021-03-06","-17",,
"AYM00089345","SIPLE DOME, AY","2021-03-07","-28",,
"AYM00089345","SIPLE DOME, AY","2021-03-08","-25",,
"AYM00089345","SIPLE DOME, AY","2021-03-09","-19",,
"AYM00089345","SIPLE DOME, AY","2021-03-10","-19",,
"AYM00089345","SIPLE DOME, AY","2021-03-11","-16",,
"AYM00089345","SIPLE DOME, AY","2021-03-12","-17",,
"AYM00089345","SIPLE DOME, AY","2021-03-14","-18",,
"AYM00089345","SIPLE DOME, AY","2021-03-15","-11",,
"AYM00089345","SIPLE DOME, AY","2021-03-16","-42",,
"AYM00089345","SIPLE DOME, AY","2021-03-19","-28",,
"AYM00089345","SIPLE DOME, AY","2021-03-20","-20",,
"AYM00089345","SIPLE DOME, AY","2021-03-21","-20",,
"AYM00089345","SIPLE DOME, AY","2021-03-22","-7",,
"AYM00089345","SIPLE DOME, AY","2021-03-23","-15",,
"AYM00089345","SIPLE DOME, AY","2021-03-24","3",,
"AYM00089345","SIPLE DOME, AY","2021-03-25","4",,
"AYM00089345","SIPLE DOME, AY","2021-03-26","11",,
"AYM00089345","SIPLE DOME, AY","2021-03-27","2",,
"AYM00089345","SIPLE DOME, AY","2021-03-28","2",,
"AYM00089345","SIPLE DOME, AY","2021-03-29","-2",,
